error
30.225
28.06875
27.9875
28.4
28.075
27.34375
27.075
28.3125
28.54375
27.3375
26.56875
26.58125
26.50625
26.99375
25.39375
25.69375
24.54375
23.975
24.85
25.31875
24.4625
23.35625
23.60625
22.6125
22.58125
22.0
21.1375
21.475
20.91875
20.5
20.86875
21.8125
19.4
19.00625
18.69375
19.3125
17.45
18.30625
18.09375
18.00625
15.425
18.19375
17.29375
17.83125
16.50625
16.55625
17.14375
15.89375
15.48125
14.93125
13.6625
12.84375
10.5125
7.91875
5.71875
4.76875
6.41875
5.6125
5.53125
1.575
4.875
4.225
2.1375
1.43125
0.825
0.6375
0.53125
0.63125
0.3
0.45625
0.5625
0.1
0.1375
0.575
0.075
0.1875
3.1
0.03125
0.31875
0.05625
0.33125
0.05625
0.35
0.075
0.04375
0.4125
0.11875
0.0125
0.2
0.08125
0.0375
0.0375
0.6625
0.0375
0.0125
0.025
0.15625
0.075
0.16875
0.09375
