error
35.0375
32.03125
31.95
31.675
31.7125
31.5875
31.11875
32.00625
31.81875
31.6375
31.2875
31.85
31.64375
31.99375
32.03125
31.29375
31.69375
30.71875
31.7625
32.0
31.725
31.7125
31.94375
31.01875
31.26875
31.0375
30.86875
30.48125
29.79375
29.49375
29.21875
28.19375
28.6875
28.14375
26.59375
27.25
26.80625
26.25625
26.1375
25.65
25.2125
24.9
24.7125
24.8
23.7375
24.80625
23.26875
23.24375
23.20625
22.9
22.4625
22.0625
21.625
21.8875
20.81875
21.39375
21.09375
21.3875
21.075
20.65625
20.1875
20.50625
20.55
20.7125
20.91875
20.475
20.25
19.94375
20.275
18.8875
19.975
19.925
19.70625
19.6125
18.7
19.11875
18.1875
18.63125
18.55
18.89375
18.25625
18.1625
18.45625
17.95625
17.4875
17.43125
17.20625
17.6625
17.375
17.06875
16.775
17.54375
16.3375
17.175
17.0875
16.21875
16.65
16.45625
15.88125
16.075
16.3
15.34375
16.05
16.19375
14.9375
15.125
15.93125
15.95625
14.78125
14.875
14.525
14.96875
14.35625
15.56875
14.19375
14.0125
14.25625
14.20625
14.54375
13.39375
13.79375
13.73125
13.7625
13.63125
13.2875
13.8125
13.2125
13.81875
13.3
14.23125
12.84375
13.075
12.81875
13.0875
12.93125
13.15
12.63125
12.7875
12.39375
12.46875
12.93125
12.0875
12.425
12.44375
11.9125
11.98125
12.375
11.95625
11.1375
11.6875
11.2875
11.55625
11.01875
11.08125
10.8
9.81875
10.90625
9.59375
9.675
9.7125
9.63125
9.375
8.9625
8.725
8.5
8.175
7.7125
7.4875
6.94375
6.60625
6.4375
5.925
5.7125
5.4625
5.31875
5.11875
5.08125
4.275
4.525
4.3
4.225
4.26875
3.9625
4.29375
3.6
3.425
3.85625
3.25
3.99375
3.30625
3.16875
3.4125
3.14375
3.26875
2.925
3.15
2.925
3.29375
2.8125
2.94375
