error
75.60666732788086
70.32666625976563
70.24666748046874
69.69333343505859
68.73333282470703
68.90666694641114
70.1066665649414
68.55999984741212
70.57333374023438
69.11999969482422
68.8933334350586
69.27333374023438
69.48666610717774
68.03333358764648
66.6200008392334
67.39333419799804
65.25333366394042
62.000000381469725
60.9066665649414
61.846666717529295
58.51999969482422
58.14000015258789
57.12666664123535
54.4066665649414
55.08000030517578
53.37999992370605
52.79333305358887
53.1466667175293
50.753332901000974
49.27333374023438
49.499999618530275
49.44000015258789
48.64666633605957
47.49333305358887
45.43999900817871
45.4533332824707
45.91333351135254
45.973333740234374
44.45333404541016
45.55333290100098
45.57333335876465
44.073332977294925
45.646667098999025
44.0533332824707
44.98666687011719
43.20000038146973
43.06000022888183
43.32666702270508
43.28666648864746
40.74000015258789
41.426667022705075
41.53333358764648
42.0466667175293
40.653334045410155
40.60666618347168
40.67333335876465
39.88666687011719
41.26666603088379
39.766666412353516
39.4
41.04666709899902
39.319999313354494
39.813333129882814
38.01999969482422
38.47333335876465
38.400000381469724
38.0533332824707
35.8533332824707
36.94666652679443
35.39333324432373
31.599999809265135
25.373333168029784
14.426666736602783
4.80666663646698
1.3933333486318589
0.9133333563804626
2.3866666823625566
0.020000000298023225
0.6200000092387199
0.013333334028720856
0.0
0.0
1.9666666820645333
0.0
0.0
0.0
0.0
1.1066666439175605
0.0533333346247673
0.0
0.0
0.0
0.0
0.0
0.0
27.966666781902312
1.3333332993090152
0.0
0.020000000298023225
2.759999966621399
