error
30.075
28.24375
27.4875
27.7625
28.625
27.3625
26.6875
27.0625
28.98125
28.15
26.35625
25.79375
26.58125
26.53125
26.40625
25.09375
25.2875
25.075
25.0125
23.40625
25.38125
22.6375
25.175
21.7
23.31875
21.5
21.54375
20.71875
20.83125
18.6375
15.1875
11.7375
7.525
5.225
1.65625
0.85
0.68125
0.48125
0.25625
0.05625
0.60625
0.0375
0.575
0.10625
0.0
0.0
0.0
2.0375
0.03125
0.0125
0.0
0.0
0.0
0.26875
0.26875
0.0125
0.0
0.0
0.0
0.0
2.875
0.1875
0.0
0.0
0.0
0.0
0.4125
0.08125
0.03125
0.0625
0.00625
0.0
0.0
0.0
0.41875
0.11875
0.0
0.0
0.0
0.0
0.43125
0.04375
0.0
0.0
0.0
0.0
0.19375
0.0875
0.0
0.0
0.0
0.2875
0.025
0.0
0.10625
0.0625
0.0
0.0
0.0
0.0
