error
37.5
31.7125
32.14375
31.0125
31.575
30.86875
31.75
31.74375
30.88125
31.90625
31.675
31.65625
31.65
32.025
32.125
31.38125
31.575
31.79375
32.125
31.0375
31.84375
31.79375
31.70625
31.475
31.125
31.60625
31.575
30.55625
30.225
29.95
29.05
28.8125
28.55
28.2875
27.10625
27.1625
26.625
25.525
26.88125
25.3625
24.875
24.6375
24.93125
24.925
23.65
23.96875
23.5
23.35
23.03125
23.33125
22.8875
22.6875
22.13125
22.76875
22.31875
22.5
22.49375
21.43125
21.1375
21.55625
21.6125
20.93125
20.71875
21.08125
20.775
20.74375
20.275
20.5375
19.9125
19.725
19.7625
19.36875
18.9
18.85
19.19375
18.325
18.16875
18.5
18.31875
17.93125
17.6875
18.3625
17.775
17.475
17.19375
16.85625
16.71875
16.95
16.80625
16.46875
17.26875
16.175
16.525
16.48125
16.14375
15.9625
16.54375
15.9125
16.19375
15.94375
16.34375
15.975
15.35
16.06875
15.46875
15.625
15.5875
15.7125
15.35625
15.75
15.5875
15.35625
15.56875
14.74375
14.8625
15.7125
15.01875
14.89375
14.86875
14.80625
15.23125
14.4125
14.725
14.59375
14.41875
14.6
14.55625
14.06875
14.4125
13.9625
13.5375
13.85625
13.3
13.95
14.0625
13.35625
13.8875
13.74375
13.68125
13.725
13.4375
13.84375
13.31875
13.90625
13.4
13.2625
13.025
13.53125
13.25
13.39375
13.34375
13.55
13.2875
12.84375
13.65625
13.2125
12.84375
13.4375
13.15625
12.8625
12.49375
12.86875
13.23125
12.95
12.76875
12.81875
12.6875
13.28125
12.875
12.90625
13.2125
12.50625
13.23125
12.3875
12.7125
12.40625
12.71875
12.65
12.4625
12.65
12.2625
12.41875
12.81875
12.38125
12.58125
12.6875
12.58125
12.49375
12.38125
12.60625
12.34375
12.1125
12.5625
12.66875
12.86875
12.6875
12.21875
12.74375
12.3125
12.45625
