error
21.975
19.90625
19.95625
19.86875
19.88125
19.50625
19.98125
19.04375
18.74375
19.11875
19.31875
17.7875
17.5875
15.9125
16.63125
16.55
15.575
14.775
14.45625
14.45
13.96875
13.21875
13.15
13.28125
12.5125
12.45
11.575
10.6
11.25
9.91875
10.35625
9.925
9.68125
9.14375
9.08125
8.875
7.75
8.04375
7.14375
6.5125
6.76875
5.08125
6.275
4.89375
4.1625
3.18125
2.75625
2.60625
2.25625
7.64375
4.49375
2.4625
1.4125
1.1375
2.89375
0.4125
0.6
0.74375
0.9125
0.35625
0.20625
0.53125
0.075
0.55
0.2125
0.01875
0.4125
0.0375
0.2375
1.225
0.1375
0.00625
0.00625
0.1625
0.09375
0.25
0.0
0.0875
0.1875
0.01875
0.29375
0.0
0.0
0.95
0.33125
0.08125
0.01875
0.0
0.0
0.16875
0.0
0.00625
0.25625
0.0
0.11875
0.0
0.075
0.01875
0.0
0.75625
