error
71.91333312988282
69.27333374023438
69.84000091552734
70.2400001525879
69.49333343505859
71.41999969482421
68.62000045776367
69.7400001525879
70.88666610717773
67.14000015258789
70.7599998474121
69.27333297729493
70.25333404541016
69.32666702270508
67.94000015258788
69.9599998474121
67.1733325958252
64.60666618347167
60.820000076293944
59.340000534057616
58.35333366394043
54.27333374023438
52.473333740234374
39.920000076293945
23.019999694824218
12.586666679382324
5.9133333444595335
3.166666680574417
1.1666666954755782
0.180000002682209
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.399999856948853
25.633332803845406
0.5333333373069763
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
