error
33.175
32.0375
31.8125
31.24375
31.03125
31.6375
31.8625
31.375
31.51875
31.25625
32.50625
31.35
31.60625
31.00625
29.6875
25.3625
19.575
13.09375
9.93125
6.45625
5.225
2.7375
2.08125
1.25
0.99375
0.83125
0.53125
0.9375
0.34375
0.0875
0.1375
0.03125
0.1125
0.55625
0.0
0.0
0.425
0.3125
0.0
0.0
0.0
0.36875
0.0
0.0
0.0
0.0
0.2625
0.0
0.0
0.0
0.0
0.0
0.15
0.45
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.43125
0.0125
0.0
0.0
0.0
0.0
0.0
0.0
