error
33.1
27.03125
28.70625
27.36875
29.15625
30.16875
28.6875
27.6125
26.66875
27.69375
26.81875
26.7125
28.5625
25.175
26.625
27.8625
25.625
25.69375
25.925
24.69375
24.925
23.73125
24.80625
23.84375
22.9375
22.29375
22.21875
22.9625
22.53125
21.64375
20.76875
21.01875
18.59375
16.55625
11.2625
9.65625
8.26875
7.5
6.5125
4.63125
1.94375
2.31875
0.6625
0.15
0.1375
0.625
0.4
0.11875
0.00625
0.0
0.6125
0.45
0.0
0.0
0.0
0.0
0.79375
0.09375
0.0
0.0
0.0
0.0
0.6875
0.01875
0.0
0.0
0.0
0.3875
1.33125
0.0125
0.0
0.00625
0.00625
1.725
0.0
0.0
0.0
0.0
0.0
0.71875
0.0625
0.0
0.00625
0.0
0.0
0.31875
0.00625
0.0
0.0
0.0
0.05
0.16875
0.0
0.0
0.0
0.0
0.03125
0.38125
0.00625
0.0
