error
71.86666564941406
70.56666793823243
69.54666671752929
70.26666641235352
71.02666625976562
71.2
68.96666717529297
70.02000045776367
70.80666656494141
69.3466667175293
69.68000030517578
70.48666763305664
69.55999984741212
68.38666687011718
69.19333267211914
68.56000061035157
67.51333274841309
64.86666603088379
62.26666679382324
61.71333312988281
62.2
59.41333274841308
58.09333381652832
56.973333740234374
56.58666725158692
54.906666946411136
53.01333427429199
51.92666664123535
52.92666664123535
50.820000076293944
48.77999992370606
50.15999984741211
47.97999992370605
48.25999984741211
46.93999900817871
47.21333351135254
46.21999969482422
46.63333320617676
45.513332748413085
44.079999923706055
45.119999694824216
44.05999984741211
44.026666259765626
44.16666679382324
44.25333366394043
43.97333297729492
42.999999618530275
42.62000007629395
43.42666664123535
43.03333358764648
42.14000053405762
41.746667098999026
42.013332748413085
41.63333282470703
41.28666648864746
41.61333389282227
40.74000015258789
41.480001068115236
41.60666694641113
41.320000076293944
41.153333282470705
39.91999969482422
39.86000022888184
39.60000038146973
40.313333892822264
39.51333351135254
40.9466667175293
37.84000015258789
38.97999992370605
39.02666664123535
38.96000022888184
38.253333282470706
39.4466667175293
38.54666709899902
38.066666793823245
36.34666709899902
35.64666633605957
32.69333324432373
20.460000133514406
7.97333345413208
3.5333333730697634
0.6200000062584877
0.21333333626389503
0.0
0.7733333230018615
4.253333388268947
0.1733333319425583
0.0
0.7000000193715096
0.1
0.0
0.0
0.0
0.0
0.0
0.0
0.8200000114738941
0.0
0.0
0.0
