error
30.58125
28.1125
27.24375
27.90625
28.76875
27.43125
28.0625
28.20625
28.2125
26.61875
26.60625
27.225
25.43125
26.58125
25.73125
25.6625
25.16875
23.50625
24.4625
24.0375
23.7625
23.40625
22.975
23.275
23.03125
22.31875
22.51875
20.6375
22.3375
20.76875
21.03125
20.29375
20.45625
19.80625
20.525
18.64375
16.63125
11.04375
11.45
8.73125
8.40625
2.875
4.75
4.84375
2.75625
2.75625
0.15
0.025
0.875
0.06875
0.0
0.0125
1.025
1.20625
0.00625
0.0
0.0
0.5
0.04375
0.0
0.0
0.0
0.06875
0.45625
0.16875
0.0
0.0
0.0
0.0
0.01875
0.575
0.00625
0.0
0.0
0.0
0.0
0.0
0.05
0.3375
0.03125
0.0
0.0
0.0
0.00625
0.90625
0.00625
0.0
0.0
0.175
0.05625
0.0
0.0
0.0
0.13125
0.0125
0.0
0.03125
0.19375
0.0
0.0
