error
36.2625
32.00625
31.63125
31.40625
31.525
31.75
31.125
31.99375
31.50625
31.64375
31.05625
30.7875
28.75
26.64375
22.125
17.33125
12.4875
8.65
6.14375
2.8
2.18125
1.35
1.50625
0.55
0.61875
0.3125
1.66875
0.05625
0.04375
0.275
0.36875
0.00625
0.59375
0.0
0.0
0.0
0.79375
0.0
0.0
0.0
0.0
0.5375
0.0
0.00625
0.0
0.0
0.0
0.0
0.0
0.6125
0.01875
0.00625
0.0
0.0
0.0
0.0
0.0
0.65625
0.025
0.0
0.0
0.0
0.0
0.0
0.0
0.4125
0.0
0.0
0.0
0.0
0.0
0.0
0.475
0.0
0.00625
0.0
0.0
0.0
0.0
0.0
0.40625
0.0
0.0
0.0
0.05625
0.1125
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.2625
