error
21.68125
20.23125
20.025
19.46875
19.83125
19.6125
19.50625
19.6
18.5
18.925
18.6625
18.51875
17.875
18.13125
17.6625
16.5625
16.25625
16.06875
14.71875
14.825
13.975
13.13125
13.4125
12.725
12.90625
12.1875
11.4375
10.95625
10.59375
10.2125
9.43125
9.64375
8.56875
8.05625
7.86875
6.48125
7.95625
4.975
5.6125
4.51875
6.08125
3.5125
3.30625
4.38125
2.7
2.53125
2.20625
2.99375
2.5125
1.2125
2.40625
0.65
0.56875
2.59375
0.4
0.7375
0.16875
0.39375
1.675
0.0875
0.025
0.16875
1.55625
0.1
0.0125
0.24375
1.70625
0.05625
0.00625
0.0
0.25
0.0
0.2375
0.03125
0.0
0.225
0.04375
0.0
0.0
0.0
1.375
0.05625
0.03125
0.0
0.0
0.0
0.0
1.15
0.0375
0.0
0.0
0.0
0.0
0.0
0.01875
0.20625
0.00625
0.0
0.0
0.0
