error
23.925
19.95
20.0
19.88125
19.95625
19.825
19.23125
19.35625
18.73125
18.4625
18.1
18.98125
17.00625
17.9875
16.55
16.15
16.26875
15.2
14.475
14.9875
13.8875
13.48125
13.6875
13.0875
12.53125
12.15
12.3375
11.38125
11.16875
10.8125
10.65625
10.5375
9.8125
9.85
9.5375
8.9625
9.075
8.50625
7.675
7.6125
7.10625
7.775
6.08125
6.2875
5.60625
5.5125
5.2875
5.11875
4.65625
4.2
3.925
3.8875
4.075
3.36875
3.23125
2.65625
2.53125
2.2375
2.1625
2.93125
1.53125
1.35
1.96875
1.1375
1.09375
1.06875
1.25
1.5625
0.60625
0.84375
0.5375
0.59375
0.6375
0.54375
0.29375
0.3875
0.45
0.08125
1.625
0.15625
0.0875
0.1875
0.525
0.13125
0.2
0.29375
0.08125
0.3875
0.05
0.20625
0.25625
0.1
0.01875
0.20625
0.01875
0.0375
0.11875
0.08125
0.14375
0.00625
