error
23.05
20.49375
20.2125
19.38125
19.53125
19.66875
19.69375
19.06875
19.2375
18.56875
18.50625
17.41875
17.3125
16.35
16.45
16.6
15.9375
14.98125
15.48125
14.3875
13.7875
14.49375
13.9375
13.15625
12.68125
13.075
12.26875
11.4375
11.11875
11.08125
10.54375
9.18125
9.38125
8.625
7.95
7.63125
6.21875
5.55625
4.45
3.86875
5.24375
3.11875
3.25625
2.9875
3.35
2.35625
2.83125
2.24375
2.3625
2.7375
1.45625
1.29375
2.65625
1.0625
1.5
0.825
0.48125
0.55625
0.74375
0.3625
0.3875
0.06875
0.25
0.48125
0.93125
0.14375
0.01875
0.06875
1.00625
0.01875
0.00625
0.0125
0.225
0.00625
0.24375
0.03125
0.325
0.0
0.0
0.26875
0.3875
0.0875
0.0
0.0
0.1625
0.225
0.00625
0.00625
0.1125
0.28125
0.00625
0.00625
0.00625
0.20625
0.0
0.01875
0.0
0.18125
0.0375
0.14375
