error
35.19375
31.98125
31.4625
31.275
30.95
31.925
31.94375
31.25625
31.875
31.2625
32.03125
32.19375
32.39375
31.91875
31.76875
31.44375
30.95
31.0875
31.3125
31.275
31.5375
31.3625
31.225
31.175
30.61875
29.7875
29.76875
29.3625
29.43125
28.56875
29.1
27.83125
27.1375
27.5
27.36875
27.19375
26.725
26.23125
26.19375
25.36875
25.575
24.8875
24.3875
24.25625
23.7875
23.8875
23.325
22.78125
22.5125
22.35
22.56875
21.78125
21.7875
21.825
21.475
20.79375
20.975
20.85
20.56875
20.29375
19.89375
20.16875
20.2
19.375
19.775
19.89375
19.08125
19.23125
18.9875
18.25
18.03125
18.775
17.89375
17.6375
17.5
17.90625
17.56875
17.39375
17.2625
17.4
16.91875
16.1
16.60625
16.09375
16.56875
16.6125
15.91875
17.01875
15.525
15.3125
16.31875
15.30625
15.0625
14.625
14.70625
14.6625
14.69375
14.3
13.9375
14.775
13.21875
13.60625
13.68125
13.65625
13.63125
13.0125
13.39375
13.08125
13.125
12.96875
12.95625
12.41875
13.0875
12.775
12.66875
13.025
12.45625
12.64375
12.2
12.25625
12.2
12.31875
12.15
11.6125
11.74375
11.58125
11.9
11.475
11.875
11.15625
11.23125
11.26875
11.45
11.275
11.3125
11.2125
10.86875
10.95625
10.89375
10.60625
10.58125
10.675
10.90625
9.69375
10.2875
10.1875
10.0625
10.0
9.63125
10.075
9.98125
9.9375
9.50625
9.28125
9.69375
9.7625
9.3375
8.8
9.1875
9.15625
9.3125
8.7375
8.93125
9.33125
8.7375
9.15625
9.00625
8.63125
8.7125
8.4125
8.61875
8.30625
8.3125
8.3
8.29375
8.6875
8.425
8.03125
7.95
7.95625
8.1125
7.65
7.9375
7.73125
8.08125
8.2
7.675
7.625
7.64375
7.4375
7.45625
7.0125
7.7125
7.35625
7.05625
7.1
6.99375
6.925
6.55
6.43125
