error
76.42666740417481
69.21999969482422
70.78666610717774
70.17333374023437
70.33333206176758
70.73999938964843
69.9466667175293
69.22666702270507
69.82000122070312
68.3933334350586
67.91333274841308
65.6466667175293
63.740000534057614
58.75999908447265
41.52000007629395
23.900000190734865
14.40666675567627
8.966666507720948
0.58666667714715
1.1400000125169754
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.6266666889190674
4.526666688919067
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
14.813333177566529
0.9199999876320362
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.5666667252779005
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.44666668176651
0.0
0.0
0.0
0.0
0.0
0.0
1.4200000122189522
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
